,ano,cnae_secao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
4956,2016,"Administração pública, defesa e seguridade social",PIAUÍ,3269200.0,450137369.08758676,137.6903735126596
4957,2016,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,3269200.0,32988421.750781164,10.090671035966341
4958,2016,Alojamento e alimentação,PIAUÍ,3269200.0,16418364.485401932,5.0221352273956725
4959,2016,"Artes, cultura, esporte e recreação",PIAUÍ,3269200.0,1487242.1727642622,0.4549254168494623
4960,2016,Atividades administrativas e serviços complementares,PIAUÍ,3269200.0,40386958.8420314,12.35377426955567
4961,2016,"Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,3269200.0,1445062.8461041092,0.4420233837342803
4962,2016,Atividades imobiliárias,PIAUÍ,3269200.0,1487877.2810264025,0.45511968708748396
4963,2016,"Atividades profissionais, científicas e técnicas",PIAUÍ,3269200.0,8173857.252581896,2.500262220904777
4964,2016,Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,3269200.0,261681212.69226265,80.04441841804193
4965,2016,Construção,PIAUÍ,3269200.0,63602862.34613662,19.455176295771633
4966,2016,Educação,PIAUÍ,3269200.0,7403310.042660616,2.264563208938155
4967,2016,Eletricidade e gás,PIAUÍ,3269200.0,1016586248.303357,310.95872026898235
4968,2016,Indústrias de transformação,PIAUÍ,3269200.0,54020254.78351258,16.52399815964535
4969,2016,Indústrias extrativas,PIAUÍ,3269200.0,674958.4742727741,0.20645982939947818
4970,2016,Informação e comunicação,PIAUÍ,3269200.0,10657491.280253563,3.2599691913170084
4971,2016,Outras atividades de serviços,PIAUÍ,3269200.0,24159784.377935465,7.390121246156695
4972,2016,Saúde humana e serviços sociais,PIAUÍ,3269200.0,12786874.4462585,3.911316054771351
4973,2016,Serviços domésticos,PIAUÍ,3269200.0,0.0,0.0
4974,2016,"Transporte, armazenagem e correio",PIAUÍ,3269200.0,27151705.10943501,8.305305612821183
4975,2016,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,3269200.0,6188095.1359148,1.8928469154272605
4984,2017,"Administração pública, defesa e seguridade social",PIAUÍ,3269200.0,389663710.06828743,119.19237430205783
4985,2017,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,3269200.0,43269542.84199686,13.235514144743933
4986,2017,Alojamento e alimentação,PIAUÍ,3269200.0,13938955.689686792,4.2637206930401295
4987,2017,"Artes, cultura, esporte e recreação",PIAUÍ,3269200.0,655181.9613385892,0.20041048615520288
4988,2017,Atividades administrativas e serviços complementares,PIAUÍ,3269200.0,26409370.06648929,8.078236286091181
4989,2017,"Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,3269200.0,754199.3700865633,0.2306984491883529
4990,2017,Atividades imobiliárias,PIAUÍ,3269200.0,2494062.180287958,0.7628967882931476
4991,2017,"Atividades profissionais, científicas e técnicas",PIAUÍ,3269200.0,6262740.751505183,1.9156799068595323
4992,2017,Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,3269200.0,242242206.58339322,74.09831352728288
4993,2017,Construção,PIAUÍ,3269200.0,57785952.66907012,17.675869530487617
4994,2017,Educação,PIAUÍ,3269200.0,6628717.98056574,2.0276269364265693
4995,2017,Eletricidade e gás,PIAUÍ,3269200.0,1578637744.5330298,482.881972511021
4996,2017,Indústrias de transformação,PIAUÍ,3269200.0,43437255.36554878,13.286814928896606
4997,2017,Indústrias extrativas,PIAUÍ,3269200.0,555551.9562110058,0.16993513893643883
4998,2017,Informação e comunicação,PIAUÍ,3269200.0,1366119.3844041086,0.4178757446482652
4999,2017,Outras atividades de serviços,PIAUÍ,3269200.0,13715521.310516177,4.195375416161806
5000,2017,Saúde humana e serviços sociais,PIAUÍ,3269200.0,8246883.800326214,2.522599963393556
5001,2017,Serviços domésticos,PIAUÍ,3269200.0,0.0,0.0
5002,2017,"Transporte, armazenagem e correio",PIAUÍ,3269200.0,12613641.630879767,3.858326694873292
5003,2017,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,3269200.0,5737664.072268234,1.7550667050863311
5012,2018,"Administração pública, defesa e seguridade social",PIAUÍ,3269200.0,346709871.3376657,106.05342938262133
5013,2018,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,3269200.0,36688268.38847457,11.22239948258735
5014,2018,Alojamento e alimentação,PIAUÍ,3269200.0,10310190.785985649,3.153735099102425
5015,2018,"Artes, cultura, esporte e recreação",PIAUÍ,3269200.0,3138682.3555154316,0.9600765800548855
5016,2018,Atividades administrativas e serviços complementares,PIAUÍ,3269200.0,15407914.819351485,4.713053597011956
5017,2018,"Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,3269200.0,2162538.855531114,0.6614886992325689
5018,2018,Atividades imobiliárias,PIAUÍ,3269200.0,1326177.8701051977,0.40565822528606316
5019,2018,"Atividades profissionais, científicas e técnicas",PIAUÍ,3269200.0,2955716.315130948,0.9041099703691876
5020,2018,Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,3269200.0,104365559.79923335,31.923883457492153
5021,2018,Construção,PIAUÍ,3269200.0,53928622.85123175,16.495969304793757
5022,2018,Educação,PIAUÍ,3269200.0,4510747.826955127,1.3797711449146968
5023,2018,Eletricidade e gás,PIAUÍ,3269200.0,0.0,0.0
5024,2018,Indústrias de transformação,PIAUÍ,3269200.0,30398042.789402988,9.298312366757306
5025,2018,Indústrias extrativas,PIAUÍ,3269200.0,368966.1117191638,0.11286128463207017
5026,2018,Informação e comunicação,PIAUÍ,3269200.0,999189.8018751297,0.30563740421972646
5027,2018,Outras atividades de serviços,PIAUÍ,3269200.0,2748292.5004569753,0.8406620887241452
5028,2018,Saúde humana e serviços sociais,PIAUÍ,3269200.0,3825211.914033817,1.1700758332417158
5029,2018,Serviços domésticos,PIAUÍ,3269200.0,0.0,0.0
5030,2018,"Transporte, armazenagem e correio",PIAUÍ,3269200.0,5280450.913007469,1.6152119518559491
5031,2018,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,3269200.0,382187.4527394101,0.11690549759556164
5040,2019,"Administração pública, defesa e seguridade social",PIAUÍ,3269200.0,338398259.5101586,103.51103007162565
5041,2019,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,3269200.0,33150416.72924833,10.140222907515088
5042,2019,Alojamento e alimentação,PIAUÍ,3269200.0,9740055.921584006,2.9793392639128857
5043,2019,"Artes, cultura, esporte e recreação",PIAUÍ,3269200.0,1119269.8512608493,0.3423681179679583
5044,2019,Atividades administrativas e serviços complementares,PIAUÍ,3269200.0,8150347.1399822375,2.4930708246611517
5045,2019,"Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,3269200.0,991369.5711457258,0.30324531112985614
5046,2019,Atividades imobiliárias,PIAUÍ,3269200.0,1087061.3103110217,0.3325160009516156
5047,2019,"Atividades profissionais, científicas e técnicas",PIAUÍ,3269200.0,7040963.450755518,2.153726737659219
5048,2019,Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,3269200.0,101227414.55356672,30.963971171407906
5049,2019,Construção,PIAUÍ,3269200.0,60662172.56697448,18.555662720841333
5050,2019,Educação,PIAUÍ,3269200.0,4508318.459072464,1.3790280371566328
5051,2019,Eletricidade e gás,PIAUÍ,3269200.0,0.0,0.0
5052,2019,Indústrias de transformação,PIAUÍ,3269200.0,23602682.78984955,7.2197120977149
5053,2019,Indústrias extrativas,PIAUÍ,3269200.0,544225.6417569271,0.16647058661352232
5054,2019,Informação e comunicação,PIAUÍ,3269200.0,1751740.7740021686,0.535831632816031
5055,2019,Outras atividades de serviços,PIAUÍ,3269200.0,6332533.51145616,1.9370284814193564
5056,2019,Saúde humana e serviços sociais,PIAUÍ,3269200.0,3443413.061920398,1.0532892028387366
5057,2019,Serviços domésticos,PIAUÍ,3269200.0,4790.5328891642375,0.0014653532635397766
5058,2019,"Transporte, armazenagem e correio",PIAUÍ,3269200.0,4762643.725259861,1.4568223801724767
5059,2019,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,3269200.0,466701.8724710574,0.14275721047077494
5068,2020,"Administração pública, defesa e seguridade social",PIAUÍ,3269200.0,347351452.6800114,106.24967964028245
5069,2020,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,3269200.0,3038354.012740247,0.9293876216628677
5070,2020,Alojamento e alimentação,PIAUÍ,3269200.0,13715509.067076923,4.195371671074551
5071,2020,"Artes, cultura, esporte e recreação",PIAUÍ,3269200.0,1616879.3752887177,0.49457952260146754
5072,2020,Atividades administrativas e serviços complementares,PIAUÍ,3269200.0,18534524.79375755,5.669437413972088
5073,2020,"Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,3269200.0,1407641.4958028102,0.4305767453208155
5074,2020,Atividades imobiliárias,PIAUÍ,3269200.0,1355664.32158314,0.4146776953331518
5075,2020,"Atividades profissionais, científicas e técnicas",PIAUÍ,3269200.0,7821582.5786123015,2.392506600578827
5076,2020,Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,3269200.0,186490828.63797057,57.04479035787672
5077,2020,Construção,PIAUÍ,3269200.0,44695377.61525282,13.671655944956816
5078,2020,Educação,PIAUÍ,3269200.0,7758104.164189709,2.3730894910650036
5079,2020,Eletricidade e gás,PIAUÍ,3269200.0,0.0,0.0
5080,2020,Indústrias de transformação,PIAUÍ,3269200.0,46461223.24295759,14.211802044218032
5081,2020,Indústrias extrativas,PIAUÍ,3269200.0,494044.0900276491,0.15112079102766704
5082,2020,Informação e comunicação,PIAUÍ,3269200.0,5585426.392328143,1.7084994470598749
5083,2020,Outras atividades de serviços,PIAUÍ,3269200.0,5608676.653234116,1.7156113585079273
5084,2020,Saúde humana e serviços sociais,PIAUÍ,3269200.0,3663451.4751100233,1.120595703875573
5085,2020,Serviços domésticos,PIAUÍ,3269200.0,0.0,0.0
5086,2020,"Transporte, armazenagem e correio",PIAUÍ,3269200.0,27920494.676262695,8.540466987722592
5087,2020,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,3269200.0,75342.80723652084,0.023046252060602238
5096,2021,"Administração pública, defesa e seguridade social",PIAUÍ,3269200.0,355587784.78397816,108.76905199558857
5097,2021,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,3269200.0,5204707.1067453455,1.5920430401154244
5098,2021,Alojamento e alimentação,PIAUÍ,3269200.0,27757571.48731636,8.490631190296206
5099,2021,"Artes, cultura, esporte e recreação",PIAUÍ,3269200.0,4132240.605952264,1.263991375857171
5100,2021,Atividades administrativas e serviços complementares,PIAUÍ,3269200.0,26594385.59813248,8.134829804885745
5101,2021,"Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,3269200.0,677715.9130563842,0.2073032892011453
5102,2021,Atividades imobiliárias,PIAUÍ,3269200.0,1980506.5958680462,0.6058077192793485
5103,2021,"Atividades profissionais, científicas e técnicas",PIAUÍ,3269200.0,11392792.914537935,3.4848871022078596
5104,2021,Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,3269200.0,215745198.07581174,65.99326993631828
5105,2021,Construção,PIAUÍ,3269200.0,60284525.36745383,18.440146019654296
5106,2021,Educação,PIAUÍ,3269200.0,9454250.561596358,2.8919156251059457
5107,2021,Eletricidade e gás,PIAUÍ,3269200.0,218.76842403414025,6.691803010954981e-05
5108,2021,Indústrias de transformação,PIAUÍ,3269200.0,42062136.638459906,12.866186418224613
5109,2021,Indústrias extrativas,PIAUÍ,3269200.0,319738.31812190794,0.09780322957356782
5110,2021,Informação e comunicação,PIAUÍ,3269200.0,12644709.448588692,3.8678298814966023
5111,2021,Outras atividades de serviços,PIAUÍ,3269200.0,7445489.21458892,2.2774651947231495
5112,2021,Saúde humana e serviços sociais,PIAUÍ,3269200.0,6051500.728627969,1.8510647034834113
5113,2021,Serviços domésticos,PIAUÍ,3269200.0,61471.34244948827,0.018803175837969005
5114,2021,"Transporte, armazenagem e correio",PIAUÍ,3269200.0,12166051.2622025,3.721415411171693
5115,2021,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,3269200.0,1269406.6329468633,0.3882927422448499
5124,2022,"Administração pública, defesa e seguridade social",PIAUÍ,3269200.0,352245165.0907258,107.74659399569491
5125,2022,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PIAUÍ,3269200.0,7924716.758220681,2.424053823021131
5126,2022,Alojamento e alimentação,PIAUÍ,3269200.0,33481604.503511332,10.241528356635058
5127,2022,"Artes, cultura, esporte e recreação",PIAUÍ,3269200.0,4135853.00321274,1.265096354830766
5128,2022,Atividades administrativas e serviços complementares,PIAUÍ,3269200.0,30958215.22257335,9.469660841359767
5129,2022,"Atividades financeiras, de seguros e serviços relacionados",PIAUÍ,3269200.0,661502.853713211,0.2023439537847825
5130,2022,Atividades imobiliárias,PIAUÍ,3269200.0,4040008.6201134794,1.2357789734838736
5131,2022,"Atividades profissionais, científicas e técnicas",PIAUÍ,3269200.0,15146077.700470943,4.632961489193363
5132,2022,Comércio; reparação de veículos automotores e motocicletas,PIAUÍ,3269200.0,262548872.8329651,80.30982284135725
5133,2022,Construção,PIAUÍ,3269200.0,59874003.88977242,18.314573562269796
5134,2022,Educação,PIAUÍ,3269200.0,17293512.36782421,5.289830040323079
5135,2022,Eletricidade e gás,PIAUÍ,3269200.0,19234.543774125657,0.005883562882089091
5136,2022,Indústrias de transformação,PIAUÍ,3269200.0,34930117.94003844,10.684607225020935
5137,2022,Indústrias extrativas,PIAUÍ,3269200.0,864729.0181771851,0.26450783622206814
5138,2022,Informação e comunicação,PIAUÍ,3269200.0,14586836.798881855,4.461897956344627
5139,2022,Outras atividades de serviços,PIAUÍ,3269200.0,10259807.907336537,3.1383237205850167
5140,2022,Saúde humana e serviços sociais,PIAUÍ,3269200.0,12636723.001858616,3.8653869453868275
5141,2022,Serviços domésticos,PIAUÍ,3269200.0,53084.842595832706,0.016237869385731282
5142,2022,"Transporte, armazenagem e correio",PIAUÍ,3269200.0,22780394.628582623,6.9681862928492055
5143,2022,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PIAUÍ,3269200.0,2468100.6598156383,0.7549555425840078
5151,2012,"Administração pública, defesa e seguridade social",PARANÁ,11443208.0,1705575.8462933605,0.14904700205513702
5152,2012,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,11443208.0,127994966.56158698,11.185234644130123
5153,2012,Alojamento e alimentação,PARANÁ,11443208.0,153064341.2745595,13.375999219323768
5154,2012,"Artes, cultura, esporte e recreação",PARANÁ,11443208.0,12037585.365039883,1.0519414979645465
5155,2012,Atividades administrativas e serviços complementares,PARANÁ,11443208.0,269891319.0756438,23.585284744945977
5156,2012,"Atividades financeiras, de seguros e serviços relacionados",PARANÁ,11443208.0,43652108.33847864,3.814674026591026
5157,2012,Atividades imobiliárias,PARANÁ,11443208.0,38359455.3977205,3.3521592369657616
5158,2012,"Atividades profissionais, científicas e técnicas",PARANÁ,11443208.0,157782672.00103238,13.788325092144824
5159,2012,Comércio; reparação de veículos automotores e motocicletas,PARANÁ,11443208.0,2203027865.421436,192.51837993519263
5160,2012,Construção,PARANÁ,11443208.0,398637851.51235014,34.83619728946202
5161,2012,Educação,PARANÁ,11443208.0,45760807.19148669,3.998949175046603
5162,2012,Eletricidade e gás,PARANÁ,11443208.0,1130093.4720672322,0.09875670109878561
5163,2012,Indústrias de transformação,PARANÁ,11443208.0,1866647390.0041595,163.1227353382163
5164,2012,Indústrias extrativas,PARANÁ,11443208.0,9309512.944859259,0.8135404813806809
5165,2012,Informação e comunicação,PARANÁ,11443208.0,67389059.11224122,5.889000629215271
5166,2012,Organismos internacionais e outras instituições extraterritoriais,PARANÁ,11443208.0,0.0,0.0
5167,2012,Outras atividades de serviços,PARANÁ,11443208.0,34417504.19820541,3.007679681974269
5168,2012,Saúde humana e serviços sociais,PARANÁ,11443208.0,22270461.07610116,1.9461728805507303
5169,2012,Serviços domésticos,PARANÁ,11443208.0,31440.47705158752,0.002747522989321484
5170,2012,"Transporte, armazenagem e correio",PARANÁ,11443208.0,883242359.4845542,77.18485581006254
5171,2012,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,11443208.0,16459771.83332776,1.43838789204284
5179,2013,"Administração pública, defesa e seguridade social",PARANÁ,11443208.0,19083306.390154563,1.6676535452431314
5180,2013,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,11443208.0,140332770.5141769,12.263411668666418
5181,2013,Alojamento e alimentação,PARANÁ,11443208.0,169450994.66935578,14.807997431258418
5182,2013,"Artes, cultura, esporte e recreação",PARANÁ,11443208.0,21859064.345639978,1.910221709300397
5183,2013,Atividades administrativas e serviços complementares,PARANÁ,11443208.0,197398097.5902321,17.25024115529772
5184,2013,"Atividades financeiras, de seguros e serviços relacionados",PARANÁ,11443208.0,26705160.178251695,2.333712729704091
5185,2013,Atividades imobiliárias,PARANÁ,11443208.0,26761959.074256007,2.3386762762903555
5186,2013,"Atividades profissionais, científicas e técnicas",PARANÁ,11443208.0,183085811.03405106,15.999517882926803
5187,2013,Comércio; reparação de veículos automotores e motocicletas,PARANÁ,11443208.0,2164233191.17249,189.1281877575318
5188,2013,Construção,PARANÁ,11443208.0,440466600.7837759,38.49153146423415
5189,2013,Educação,PARANÁ,11443208.0,42823643.083812475,3.742276036913117
5190,2013,Eletricidade e gás,PARANÁ,11443208.0,100516.76813727285,0.008783967584725617
5191,2013,Indústrias de transformação,PARANÁ,11443208.0,1959723401.1448767,171.2564694397652
5192,2013,Indústrias extrativas,PARANÁ,11443208.0,38479885.02880723,3.3626833514524277
5193,2013,Informação e comunicação,PARANÁ,11443208.0,78094715.65214579,6.824547421679811
5194,2013,Organismos internacionais e outras instituições extraterritoriais,PARANÁ,11443208.0,0.0,0.0
5195,2013,Outras atividades de serviços,PARANÁ,11443208.0,35991121.03568978,3.145195039335978
5196,2013,Saúde humana e serviços sociais,PARANÁ,11443208.0,77715473.60798113,6.79140618679492
5197,2013,Serviços domésticos,PARANÁ,11443208.0,19561.116286537534,0.001709408435688448
5198,2013,"Transporte, armazenagem e correio",PARANÁ,11443208.0,950158045.5619012,83.03248927764847
5199,2013,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,11443208.0,20071689.755172383,1.7540264718750531
5207,2014,"Administração pública, defesa e seguridade social",PARANÁ,11443208.0,139138.23750088457,0.012159023719649645
5208,2014,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,11443208.0,181682246.32358536,15.876863054799438
5209,2014,Alojamento e alimentação,PARANÁ,11443208.0,189787776.93565658,16.585189829255622
5210,2014,"Artes, cultura, esporte e recreação",PARANÁ,11443208.0,15220540.827473968,1.330093871183148
5211,2014,Atividades administrativas e serviços complementares,PARANÁ,11443208.0,226935075.6987793,19.831421022739367
5212,2014,"Atividades financeiras, de seguros e serviços relacionados",PARANÁ,11443208.0,33193793.798608925,2.900741977128173
5213,2014,Atividades imobiliárias,PARANÁ,11443208.0,58406066.23545616,5.103994110345295
5214,2014,"Atividades profissionais, científicas e técnicas",PARANÁ,11443208.0,143437316.42882788,12.534711981887236
5215,2014,Comércio; reparação de veículos automotores e motocicletas,PARANÁ,11443208.0,2090150006.3911428,182.65420032486895
5216,2014,Construção,PARANÁ,11443208.0,483725751.446184,42.271865673173465
5217,2014,Educação,PARANÁ,11443208.0,40824518.200878546,3.567576347548567
5218,2014,Eletricidade e gás,PARANÁ,11443208.0,84895.10008355633,0.007418819974569748
5219,2014,Indústrias de transformação,PARANÁ,11443208.0,2138620884.7414672,186.88997742079556
5220,2014,Indústrias extrativas,PARANÁ,11443208.0,31096018.259335276,2.7174213961098386
5221,2014,Informação e comunicação,PARANÁ,11443208.0,45213466.604599744,3.9511181309122185
5222,2014,Organismos internacionais e outras instituições extraterritoriais,PARANÁ,11443208.0,0.0,0.0
5223,2014,Outras atividades de serviços,PARANÁ,11443208.0,48476898.859170675,4.236303216647873
5224,2014,Saúde humana e serviços sociais,PARANÁ,11443208.0,35400243.87663927,3.093559417659739
5225,2014,Serviços domésticos,PARANÁ,11443208.0,15884.757816632115,0.0013881385199528064
5226,2014,"Transporte, armazenagem e correio",PARANÁ,11443208.0,979401169.1099098,85.58798975863323
5227,2014,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,11443208.0,51361569.30061386,4.48838903396791
5235,2015,"Administração pública, defesa e seguridade social",PARANÁ,11443208.0,2330005.7370940377,0.20361473260767765
5236,2015,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,11443208.0,184983378.457357,16.16534266067321
5237,2015,Alojamento e alimentação,PARANÁ,11443208.0,218580433.84242144,19.101324894419594
5238,2015,"Artes, cultura, esporte e recreação",PARANÁ,11443208.0,24059325.106214527,2.102498277250097
5239,2015,Atividades administrativas e serviços complementares,PARANÁ,11443208.0,294020833.51685333,25.69391673356399
5240,2015,"Atividades financeiras, de seguros e serviços relacionados",PARANÁ,11443208.0,21581487.4358271,1.885964795521247
5241,2015,Atividades imobiliárias,PARANÁ,11443208.0,59599281.5693467,5.208266909886345
5242,2015,"Atividades profissionais, científicas e técnicas",PARANÁ,11443208.0,163019768.82494864,14.245984939271281
5243,2015,Comércio; reparação de veículos automotores e motocicletas,PARANÁ,11443208.0,2733403600.657652,238.8668982209929
5244,2015,Construção,PARANÁ,11443208.0,912031454.5375801,79.70067961165961
5245,2015,Educação,PARANÁ,11443208.0,46182287.48909635,4.0357815298906
5246,2015,Eletricidade e gás,PARANÁ,11443208.0,679528.5464416015,0.05938269639436786
5247,2015,Indústrias de transformação,PARANÁ,11443208.0,3775330772.3933697,329.9189154294294
5248,2015,Indústrias extrativas,PARANÁ,11443208.0,41391940.0042236,3.6171622506751255
5249,2015,Informação e comunicação,PARANÁ,11443208.0,80555238.30431135,7.039567777175015
5250,2015,Outras atividades de serviços,PARANÁ,11443208.0,53660331.44872392,4.68927344925688
5251,2015,Saúde humana e serviços sociais,PARANÁ,11443208.0,129105700.49345511,11.282299552140895
5252,2015,Serviços domésticos,PARANÁ,11443208.0,93603.67551674196,0.008179845679353374
5253,2015,"Transporte, armazenagem e correio",PARANÁ,11443208.0,1279484436.9580464,111.81169100116388
5254,2015,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,11443208.0,35324106.39944619,3.086905909553177
5263,2016,"Administração pública, defesa e seguridade social",PARANÁ,11443208.0,3286515.2478997908,0.28720226425140494
5264,2016,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,11443208.0,284610921.670429,24.87160258473227
5265,2016,Alojamento e alimentação,PARANÁ,11443208.0,222485435.30244493,19.44257548254344
5266,2016,"Artes, cultura, esporte e recreação",PARANÁ,11443208.0,19999732.71360701,1.7477382840202687
5267,2016,Atividades administrativas e serviços complementares,PARANÁ,11443208.0,310465271.1853364,27.130964602350705
5268,2016,"Atividades financeiras, de seguros e serviços relacionados",PARANÁ,11443208.0,21949784.103885565,1.9181495349805373
5269,2016,Atividades imobiliárias,PARANÁ,11443208.0,89985444.40510927,7.8636554019737535
5270,2016,"Atividades profissionais, científicas e técnicas",PARANÁ,11443208.0,141389489.92061678,12.355756350895376
5271,2016,Comércio; reparação de veículos automotores e motocicletas,PARANÁ,11443208.0,2709299825.6783924,236.76051555458858
5272,2016,Construção,PARANÁ,11443208.0,1055163869.4529387,92.20874683506047
5273,2016,Educação,PARANÁ,11443208.0,51859629.44357432,4.531913554623347
5274,2016,Eletricidade e gás,PARANÁ,11443208.0,101606.35689437525,0.008879184656468295
5275,2016,Indústrias de transformação,PARANÁ,11443208.0,3548292686.9430833,310.07849258206994
5276,2016,Indústrias extrativas,PARANÁ,11443208.0,25399331.014455833,2.219598823551563
5277,2016,Informação e comunicação,PARANÁ,11443208.0,72506705.58302413,6.336221939077235
5278,2016,Organismos internacionais e outras instituições extraterritoriais,PARANÁ,11443208.0,0.0,0.0
5279,2016,Outras atividades de serviços,PARANÁ,11443208.0,48460654.35758285,4.234883640809715
5280,2016,Saúde humana e serviços sociais,PARANÁ,11443208.0,160054101.8869219,13.986820993459345
5281,2016,Serviços domésticos,PARANÁ,11443208.0,101722.90915927953,0.008889369935360743
5282,2016,"Transporte, armazenagem e correio",PARANÁ,11443208.0,942631094.5561316,82.37472346531948
5283,2016,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,11443208.0,13331862.131260157,1.1650458622494808
5292,2017,"Administração pública, defesa e seguridade social",PARANÁ,11443208.0,504623.28870261955,0.04409806137427717
5293,2017,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,11443208.0,135482557.59048843,11.839560863569764
5294,2017,Alojamento e alimentação,PARANÁ,11443208.0,187261359.83563033,16.36441108434194
5295,2017,"Artes, cultura, esporte e recreação",PARANÁ,11443208.0,12433344.317943968,1.0865261138261202
5296,2017,Atividades administrativas e serviços complementares,PARANÁ,11443208.0,209366085.41854924,18.296100658010346
5297,2017,"Atividades financeiras, de seguros e serviços relacionados",PARANÁ,11443208.0,19734650.854726303,1.724573288777614
5298,2017,Atividades imobiliárias,PARANÁ,11443208.0,79464623.8346613,6.944261070380028
5299,2017,"Atividades profissionais, científicas e técnicas",PARANÁ,11443208.0,149906771.99456024,13.100065295899563
5300,2017,Comércio; reparação de veículos automotores e motocicletas,PARANÁ,11443208.0,2849541588.310128,249.015974218954
5301,2017,Construção,PARANÁ,11443208.0,920403614.1261116,80.43230658099648
5302,2017,Educação,PARANÁ,11443208.0,34726360.92619273,3.034670079071597
5303,2017,Eletricidade e gás,PARANÁ,11443208.0,27938.18525623469,0.002441464426429607
5304,2017,Indústrias de transformação,PARANÁ,11443208.0,2388061294.0872445,208.68809638759032
5305,2017,Indústrias extrativas,PARANÁ,11443208.0,47603189.50542498,4.159951431925818
5306,2017,Informação e comunicação,PARANÁ,11443208.0,44589335.386041276,3.896576500754096
5307,2017,Organismos internacionais e outras instituições extraterritoriais,PARANÁ,11443208.0,0.0,0.0
5308,2017,Outras atividades de serviços,PARANÁ,11443208.0,31915264.766928706,2.7890137771618506
5309,2017,Saúde humana e serviços sociais,PARANÁ,11443208.0,128810322.30257054,11.256487018550265
5310,2017,Serviços domésticos,PARANÁ,11443208.0,39809.76328054527,0.0034788988612760746
5311,2017,"Transporte, armazenagem e correio",PARANÁ,11443208.0,872904970.7697138,76.28149123652334
5312,2017,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,11443208.0,37542459.42041574,3.2807635254393466
5321,2018,"Administração pública, defesa e seguridade social",PARANÁ,11443208.0,0.0,0.0
5322,2018,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARANÁ,11443208.0,155513681.64246026,13.59004237644376
5323,2018,Alojamento e alimentação,PARANÁ,11443208.0,168691703.49131212,14.741644431466431
5324,2018,"Artes, cultura, esporte e recreação",PARANÁ,11443208.0,9958422.546567775,0.8702474469194107
5325,2018,Atividades administrativas e serviços complementares,PARANÁ,11443208.0,252315520.44106176,22.049369411187996
5326,2018,"Atividades financeiras, de seguros e serviços relacionados",PARANÁ,11443208.0,14829687.508486837,1.2959379492609797
5327,2018,Atividades imobiliárias,PARANÁ,11443208.0,88039192.4184293,7.693576173607025
5328,2018,"Atividades profissionais, científicas e técnicas",PARANÁ,11443208.0,93519096.42500024,8.172454474741718
5329,2018,Comércio; reparação de veículos automotores e motocicletas,PARANÁ,11443208.0,2058567951.0152323,179.8943050773203
5330,2018,Construção,PARANÁ,11443208.0,891693224.2414719,77.92336067311473
5331,2018,Educação,PARANÁ,11443208.0,37945991.59861376,3.3160274285509588
5332,2018,Eletricidade e gás,PARANÁ,11443208.0,3593094.561721605,0.3139936424927
