,Ano,UF,municipio,pib_pc,Ranking,QuintilRank,ipib_pc,classes,ibge_6
57808,2020,BA,Pedro Alexandre,8714.53,5042.0,primeiro décimo,8714.53,1-10k,292420
56783,2020,RN,Campo Redondo,8711.84,5043.0,primeiro décimo,8711.84,1-10k,240210
58630,2020,MG,Santo Antônio do Jacinto,8709.97,5044.0,primeiro décimo,8709.97,1-10k,316030
56910,2020,RN,Sítio Novo,8705.12,5045.0,primeiro décimo,8705.12,1-10k,241370
55799,2020,AM,Maués,8703.05,5046.0,primeiro décimo,8703.05,1-10k,130290
55783,2020,AM,Guajará,8703.05,5047.0,primeiro décimo,8703.05,1-10k,130165
55952,2020,PA,São Caetano de Odivelas,8702.57,5048.0,primeiro décimo,8702.57,1-10k,150710
57155,2020,PE,Águas Belas,8701.77,5049.0,primeiro décimo,8701.77,1-10k,260050
55903,2020,PA,Marapanim,8701.2,5050.0,primeiro décimo,8701.2,1-10k,150440
56932,2020,PB,Alcantil,8698.72,5051.0,primeiro décimo,8698.72,1-10k,250053
56489,2020,PI,Nossa Senhora de Nazaré,8695.81,5052.0,primeiro décimo,8695.81,1-10k,220675
57762,2020,BA,Marcionílio Souza,8692.97,5053.0,primeiro décimo,8692.97,1-10k,292080
56264,2020,MA,Paço do Lumiar,8692.87,5054.0,primeiro décimo,8692.87,1-10k,210750
55760,2020,AM,Amaturá,8689.3,5055.0,primeiro décimo,8689.3,1-10k,130006
56340,2020,MA,Tufilândia,8683.52,5056.0,primeiro décimo,8683.52,1-10k,211227
56712,2020,CE,Pedra Branca,8675.86,5057.0,primeiro décimo,8675.86,1-10k,231050
56518,2020,PI,Prata do Piauí,8673.02,5058.0,primeiro décimo,8673.02,1-10k,220860
56641,2020,CE,Groaíras,8666.22,5059.0,primeiro décimo,8666.22,1-10k,230490
56347,2020,MA,Viana,8663.99,5060.0,primeiro décimo,8663.99,1-10k,211280
55800,2020,AM,Nhamundá,8660.31,5061.0,primeiro décimo,8660.31,1-10k,130300
55772,2020,AM,Borba,8659.19,5062.0,primeiro décimo,8659.19,1-10k,130080
55902,2020,PA,Maracanã,8655.11,5063.0,primeiro décimo,8655.11,1-10k,150430
56485,2020,PI,Morro do Chapéu do Piauí,8654.41,5064.0,primeiro décimo,8654.41,1-10k,220667
57634,2020,BA,Elísio Medrado,8653.42,5065.0,primeiro décimo,8653.42,1-10k,291030
57238,2020,PE,Jaqueira,8650.35,5066.0,primeiro décimo,8650.35,1-10k,260795
56595,2020,CE,Aurora,8649.66,5067.0,primeiro décimo,8649.66,1-10k,230170
56580,2020,CE,Aiuaba,8642.9,5068.0,primeiro décimo,8642.9,1-10k,230040
58520,2020,MG,Pintópolis,8638.39,5069.0,primeiro décimo,8638.39,1-10k,315057
56993,2020,PB,Cubati,8635.83,5070.0,primeiro décimo,8635.83,1-10k,250500
57538,2020,BA,Aramari,8628.55,5071.0,primeiro décimo,8628.55,1-10k,290220
57396,2020,AL,Olho d'Água do Casado,8623.53,5072.0,primeiro décimo,8623.53,1-10k,270580
56202,2020,MA,Esperantinópolis,8622.3,5073.0,primeiro décimo,8622.3,1-10k,210400
57606,2020,BA,Central,8621.41,5074.0,primeiro décimo,8621.41,1-10k,290760
56615,2020,CE,Carnaubal,8613.36,5075.0,primeiro décimo,8613.36,1-10k,230340
56999,2020,PB,Damião,8610.92,5076.0,primeiro décimo,8610.92,1-10k,250535
56384,2020,PI,Bonfim do Piauí,8610.57,5077.0,primeiro décimo,8610.57,1-10k,220192
58115,2020,MG,Comercinho,8606.54,5078.0,primeiro décimo,8606.54,1-10k,311700
56512,2020,PI,Pimenteiras,8606.05,5079.0,primeiro décimo,8606.05,1-10k,220810
57587,2020,BA,Canarana,8605.88,5080.0,primeiro décimo,8605.88,1-10k,290620
56943,2020,PB,Areial,8602.46,5081.0,primeiro décimo,8602.46,1-10k,250120
56401,2020,PI,Capitão de Campos,8596.85,5082.0,primeiro décimo,8596.85,1-10k,220240
57626,2020,BA,Crisópolis,8594.33,5083.0,primeiro décimo,8594.33,1-10k,290960
56798,2020,RN,Espírito Santo,8593.02,5084.0,primeiro décimo,8593.02,1-10k,240350
57140,2020,PB,Taperoá,8592.13,5085.0,primeiro décimo,8592.13,1-10k,251650
56691,2020,CE,Monsenhor Tabosa,8588.52,5086.0,primeiro décimo,8588.52,1-10k,230860
57925,2020,BA,Wagner,8587.78,5087.0,primeiro décimo,8587.78,1-10k,293340
56499,2020,PI,Palmeirais,8587.18,5088.0,primeiro décimo,8587.18,1-10k,220750
58152,2020,MG,Cristália,8582.93,5089.0,primeiro décimo,8582.93,1-10k,312030
56956,2020,PB,Boa Ventura,8579.33,5090.0,primeiro décimo,8579.33,1-10k,250210
57557,2020,BA,Boa Nova,8579.3,5091.0,primeiro décimo,8579.3,1-10k,290370
56185,2020,MA,Carutapera,8575.65,5092.0,primeiro décimo,8575.65,1-10k,210290
58488,2020,MG,Patis,8573.13,5093.0,primeiro décimo,8573.13,1-10k,314795
57084,2020,PB,Pedro Régis,8569.8,5094.0,primeiro décimo,8569.8,1-10k,251272
57157,2020,PE,Aliança,8569.62,5095.0,primeiro décimo,8569.62,1-10k,260070
56490,2020,PI,Nossa Senhora dos Remédios,8561.5,5096.0,primeiro décimo,8561.5,1-10k,220680
57674,2020,BA,Iguaí,8560.73,5097.0,primeiro décimo,8560.73,1-10k,291350
56582,2020,CE,Altaneira,8560.21,5098.0,primeiro décimo,8560.21,1-10k,230060
57214,2020,PE,Frei Miguelinho,8559.96,5099.0,primeiro décimo,8559.96,1-10k,260580
56972,2020,PB,Cacimbas,8559.68,5100.0,primeiro décimo,8559.68,1-10k,250355
57072,2020,PB,Pirpirituba,8557.5,5101.0,primeiro décimo,8557.5,1-10k,251180
57110,2020,PB,São João do Tigre,8554.13,5102.0,primeiro décimo,8554.13,1-10k,251410
57609,2020,BA,Cipó,8553.17,5103.0,primeiro décimo,8553.17,1-10k,290790
57537,2020,BA,Araci,8552.72,5104.0,primeiro décimo,8552.72,1-10k,290210
57607,2020,BA,Chorrochó,8551.8,5105.0,primeiro décimo,8551.8,1-10k,290770
57144,2020,PB,Triunfo,8548.06,5106.0,primeiro décimo,8548.06,1-10k,251680
57056,2020,PB,Nova Palmeira,8544.05,5107.0,primeiro décimo,8544.05,1-10k,251030
56555,2020,PI,São Miguel do Tapuio,8543.38,5108.0,primeiro décimo,8543.38,1-10k,221040
57054,2020,PB,Nova Floresta,8541.0,5109.0,primeiro décimo,8541.0,1-10k,251010
56245,2020,MA,Marajá do Sena,8538.85,5110.0,primeiro décimo,8538.85,1-10k,210635
57032,2020,PB,Livramento,8538.6,5111.0,primeiro décimo,8538.6,1-10k,250850
57116,2020,PB,São José de Princesa,8537.89,5112.0,primeiro décimo,8537.89,1-10k,251455
57197,2020,PE,Cedro,8537.46,5113.0,primeiro décimo,8537.46,1-10k,260430
57594,2020,BA,Canudos,8535.7,5114.0,primeiro décimo,8535.7,1-10k,290682
57331,2020,PE,Vertentes,8533.6,5115.0,primeiro décimo,8533.6,1-10k,261620
56464,2020,PI,Lagoa Alegre,8532.94,5116.0,primeiro décimo,8532.94,1-10k,220555
57772,2020,BA,Morpará,8527.13,5117.0,primeiro décimo,8527.13,1-10k,292160
57917,2020,BA,Valente,8524.97,5118.0,primeiro décimo,8524.97,1-10k,293300
57567,2020,BA,Brotas de Macaúbas,8518.25,5119.0,primeiro décimo,8518.25,1-10k,290450
57849,2020,BA,Santa Brígida,8517.85,5120.0,primeiro décimo,8517.85,1-10k,292760
59409,2020,SP,Pracinha,8517.42,5121.0,primeiro décimo,8517.42,1-10k,354085
58601,2020,MG,Santa Helena de Minas,8512.39,5122.0,primeiro décimo,8512.39,1-10k,315765
57123,2020,PB,São Sebastião de Lagoa de Roça,8511.34,5123.0,primeiro décimo,8511.34,1-10k,251510
55965,2020,PA,Soure,8500.36,5124.0,primeiro décimo,8500.36,1-10k,150790
57739,2020,BA,Lajedo do Tabocal,8494.54,5125.0,primeiro décimo,8494.54,1-10k,291905
57664,2020,BA,Ibiquera,8493.69,5126.0,primeiro décimo,8493.69,1-10k,291260
56391,2020,PI,Cajazeiras do Piauí,8489.11,5127.0,primeiro décimo,8489.11,1-10k,220207
57280,2020,PE,Quixaba,8485.99,5128.0,primeiro décimo,8485.99,1-10k,261153
56262,2020,MA,Olho d'Água das Cunhãs,8480.11,5129.0,primeiro décimo,8480.11,1-10k,210740
57513,2020,BA,Abaré,8479.67,5130.0,primeiro décimo,8479.67,1-10k,290020
56322,2020,MA,São Mateus do Maranhão,8475.56,5131.0,primeiro décimo,8475.56,1-10k,211150
56869,2020,RN,Poço Branco,8474.38,5132.0,primeiro décimo,8474.38,1-10k,241010
58372,2020,MG,Lontra,8474.3,5133.0,primeiro décimo,8474.3,1-10k,313865
56377,2020,PI,Beneditinos,8471.44,5134.0,primeiro décimo,8471.44,1-10k,220160
55764,2020,AM,Atalaia do Norte,8469.49,5135.0,primeiro décimo,8469.49,1-10k,130020
56445,2020,PI,Ilha Grande,8467.91,5136.0,primeiro décimo,8467.91,1-10k,220465
56593,2020,CE,Arneiroz,8467.35,5137.0,primeiro décimo,8467.35,1-10k,230150
55962,2020,PA,São Sebastião da Boa Vista,8466.33,5138.0,primeiro décimo,8466.33,1-10k,150770
57002,2020,PB,Diamante,8464.71,5139.0,primeiro décimo,8464.71,1-10k,250560
58632,2020,MG,Santo Antônio do Retiro,8463.5,5140.0,primeiro décimo,8463.5,1-10k,316045
55849,2020,PA,Aveiro,8461.75,5141.0,primeiro décimo,8461.75,1-10k,150100
56353,2020,PI,Agricolândia,8453.12,5142.0,primeiro décimo,8453.12,1-10k,220010
56298,2020,MA,Santa Luzia,8453.09,5143.0,primeiro décimo,8453.09,1-10k,211000
56160,2020,MA,Barra do Corda,8452.38,5144.0,primeiro décimo,8452.38,1-10k,210160
56350,2020,MA,Vitorino Freire,8444.18,5145.0,primeiro décimo,8444.18,1-10k,211300
57880,2020,BA,Sebastião Laranjeiras,8443.06,5146.0,primeiro décimo,8443.06,1-10k,293000
57540,2020,BA,Aratuípe,8442.81,5147.0,primeiro décimo,8442.81,1-10k,290230
56530,2020,PI,Santana do Piauí,8441.59,5148.0,primeiro décimo,8441.59,1-10k,220935
56330,2020,MA,Senador Alexandre Costa,8440.28,5149.0,primeiro décimo,8440.28,1-10k,211174
55774,2020,AM,Canutama,8440.09,5150.0,primeiro décimo,8440.09,1-10k,130090
56734,2020,CE,Santana do Cariri,8437.24,5151.0,primeiro décimo,8437.24,1-10k,231210
56244,2020,MA,Maracaçumé,8435.29,5152.0,primeiro décimo,8435.29,1-10k,210632
55803,2020,AM,Novo Aripuanã,8431.61,5153.0,primeiro décimo,8431.61,1-10k,130330
57146,2020,PB,Umbuzeiro,8431.22,5154.0,primeiro décimo,8431.22,1-10k,251700
57885,2020,BA,Serra Preta,8428.86,5155.0,primeiro décimo,8428.86,1-10k,293040
56931,2020,PB,Alagoinha,8427.57,5156.0,primeiro décimo,8427.57,1-10k,250050
57148,2020,PB,Vieirópolis,8425.73,5157.0,primeiro décimo,8425.73,1-10k,251720
55958,2020,PA,São João da Ponta,8424.23,5158.0,primeiro décimo,8424.23,1-10k,150746
57774,2020,BA,Mortugaba,8420.81,5159.0,primeiro décimo,8420.81,1-10k,292180
55848,2020,PA,Aurora do Pará,8419.97,5160.0,primeiro décimo,8419.97,1-10k,150095
57239,2020,PE,Jataúba,8418.25,5161.0,primeiro décimo,8418.25,1-10k,260800
57290,2020,PE,Santa Cruz,8418.03,5162.0,primeiro décimo,8418.03,1-10k,261245
57187,2020,PE,Camocim de São Félix,8415.49,5163.0,primeiro décimo,8415.49,1-10k,260350
57563,2020,BA,Boquira,8414.85,5164.0,primeiro décimo,8414.85,1-10k,290410
56705,2020,CE,Pacujá,8413.7,5165.0,primeiro décimo,8413.7,1-10k,230990
58397,2020,MG,Mata Verde,8411.65,5166.0,primeiro décimo,8411.65,1-10k,314055
56815,2020,RN,Jaçanã,8408.1,5167.0,primeiro décimo,8408.1,1-10k,240500
57516,2020,BA,Água Fria,8400.43,5168.0,primeiro décimo,8400.43,1-10k,290040
57268,2020,PE,Parnamirim,8399.56,5169.0,primeiro décimo,8399.56,1-10k,261040
55817,2020,AM,Tonantins,8395.52,5170.0,primeiro décimo,8395.52,1-10k,130423
58313,2020,MG,Itinga,8393.59,5171.0,primeiro décimo,8393.59,1-10k,313400
56645,2020,CE,Hidrolândia,8390.94,5172.0,primeiro décimo,8390.94,1-10k,230520
57821,2020,BA,Ponto Novo,8390.17,5173.0,primeiro décimo,8390.17,1-10k,292525
56927,2020,PB,Água Branca,8388.85,5174.0,primeiro décimo,8388.85,1-10k,250010
56214,2020,MA,Governador Luiz Rocha,8384.51,5175.0,primeiro décimo,8384.51,1-10k,210462
57669,2020,BA,Ibititá,8382.86,5176.0,primeiro décimo,8382.86,1-10k,291310
56575,2020,PI,Wall Ferraz,8382.7,5177.0,primeiro décimo,8382.7,1-10k,221170
58715,2020,MG,Serranópolis de Minas,8381.95,5178.0,primeiro décimo,8381.95,1-10k,316695
57046,2020,PB,Maturéia,8369.31,5179.0,primeiro décimo,8369.31,1-10k,250939
56206,2020,MA,Formosa da Serra Negra,8368.05,5180.0,primeiro décimo,8368.05,1-10k,210409
58698,2020,MG,Setubinha,8365.74,5181.0,primeiro décimo,8365.74,1-10k,316555
56389,2020,PI,Buriti dos Montes,8364.81,5182.0,primeiro décimo,8364.81,1-10k,220202
57009,2020,PB,Gado Bravo,8363.88,5183.0,primeiro décimo,8363.88,1-10k,250625
57117,2020,PB,São José do Bonfim,8354.16,5184.0,primeiro décimo,8354.16,1-10k,251460
56836,2020,RN,Luís Gomes,8350.77,5185.0,primeiro décimo,8350.77,1-10k,240700
56290,2020,MA,Raposa,8349.9,5186.0,primeiro décimo,8349.9,1-10k,210945
56357,2020,PI,Alto Longá,8341.81,5187.0,primeiro décimo,8341.81,1-10k,220030
56753,2020,CE,Umari,8338.92,5188.0,primeiro décimo,8338.92,1-10k,231370
55932,2020,PA,Porto de Moz,8336.14,5189.0,primeiro décimo,8336.14,1-10k,150590
56710,2020,CE,Parambu,8334.36,5190.0,primeiro décimo,8334.36,1-10k,231030
58749,2020,MG,Ubaí,8329.26,5191.0,primeiro décimo,8329.26,1-10k,317000
56233,2020,MA,Lago da Pedra,8329.13,5192.0,primeiro décimo,8329.13,1-10k,210570
57671,2020,BA,Ichu,8318.92,5193.0,primeiro décimo,8318.92,1-10k,291330
56417,2020,PI,Cristalândia do Piauí,8306.38,5194.0,primeiro décimo,8306.38,1-10k,220300
55795,2020,AM,Manaquiri,8305.92,5195.0,primeiro décimo,8305.92,1-10k,130255
57053,2020,PB,Nazarezinho,8305.1,5196.0,primeiro décimo,8305.1,1-10k,251000
56556,2020,PI,São Pedro do Piauí,8301.66,5197.0,primeiro décimo,8301.66,1-10k,221050
55820,2020,AM,Urucurituba,8301.07,5198.0,primeiro décimo,8301.07,1-10k,130440
57111,2020,PB,São José da Lagoa Tapada,8299.13,5199.0,primeiro décimo,8299.13,1-10k,251420
56478,2020,PI,Miguel Alves,8293.41,5200.0,primeiro décimo,8293.41,1-10k,220620
57295,2020,PE,Santa Maria do Cambucá,8289.81,5201.0,primeiro décimo,8289.81,1-10k,261270
58232,2020,MG,Fruta de Leite,8288.61,5202.0,primeiro décimo,8288.61,1-10k,312707
56173,2020,MA,Buriti,8284.04,5203.0,primeiro décimo,8284.04,1-10k,210220
56654,2020,CE,Ipaporanga,8278.73,5204.0,primeiro décimo,8278.73,1-10k,230565
58426,2020,MG,Monte Formoso,8274.65,5205.0,primeiro décimo,8274.65,1-10k,314315
57177,2020,PE,Brejo da Madre de Deus,8268.79,5206.0,primeiro décimo,8268.79,1-10k,260260
56323,2020,MA,São Pedro da Água Branca,8266.75,5207.0,primeiro décimo,8266.75,1-10k,211153
56759,2020,CE,Viçosa do Ceará,8262.9,5208.0,primeiro décimo,8262.9,1-10k,231410
58381,2020,MG,Mamonas,8258.17,5209.0,primeiro décimo,8258.17,1-10k,313925
57256,2020,PE,Maraial,8256.92,5210.0,primeiro décimo,8256.92,1-10k,260920
56477,2020,PI,Matias Olímpio,8255.86,5211.0,primeiro décimo,8255.86,1-10k,220610
57625,2020,BA,Cravolândia,8252.95,5212.0,primeiro décimo,8252.95,1-10k,290950
58416,2020,MG,Miravânia,8249.35,5213.0,primeiro décimo,8249.35,1-10k,314225
56480,2020,PI,Milton Brandão,8248.41,5214.0,primeiro décimo,8248.41,1-10k,220635
56341,2020,MA,Tuntum,8245.72,5215.0,primeiro décimo,8245.72,1-10k,211230
57707,2020,BA,Itapitanga,8238.8,5216.0,primeiro décimo,8238.8,1-10k,291660
57335,2020,AL,Água Branca,8238.26,5217.0,primeiro décimo,8238.26,1-10k,270010
56642,2020,CE,Guaiúba,8231.8,5218.0,primeiro décimo,8231.8,1-10k,230495
56444,2020,PI,Hugo Napoleão,8229.71,5219.0,primeiro décimo,8229.71,1-10k,220460
55770,2020,AM,Boa Vista do Ramos,8229.5,5220.0,primeiro décimo,8229.5,1-10k,130068
56971,2020,PB,Cacimba de Dentro,8219.58,5221.0,primeiro décimo,8219.58,1-10k,250350
56624,2020,CE,Coreaú,8215.03,5222.0,primeiro décimo,8215.03,1-10k,230400
57301,2020,PE,São Joaquim do Monte,8214.89,5223.0,primeiro décimo,8214.89,1-10k,261330
56476,2020,PI,Massapê do Piauí,8209.64,5224.0,primeiro décimo,8209.64,1-10k,220605
56458,2020,PI,Joca Marques,8209.22,5225.0,primeiro décimo,8209.22,1-10k,220545
56683,2020,CE,Massapê,8202.32,5226.0,primeiro décimo,8202.32,1-10k,230800
56693,2020,CE,Moraújo,8200.94,5227.0,primeiro décimo,8200.94,1-10k,230880
58295,2020,MG,Itaipé,8197.44,5228.0,primeiro décimo,8197.44,1-10k,313230
57836,2020,BA,Riacho de Santana,8193.4,5229.0,primeiro décimo,8193.4,1-10k,292640
56251,2020,MA,Milagres do Maranhão,8186.24,5230.0,primeiro décimo,8186.24,1-10k,210667
55863,2020,PA,Breves,8185.99,5231.0,primeiro décimo,8185.99,1-10k,150180
57399,2020,AL,Ouro Branco,8179.3,5232.0,primeiro décimo,8179.3,1-10k,270610
57027,2020,PB,Juru,8176.22,5233.0,primeiro décimo,8176.22,1-10k,250800
56413,2020,PI,Colônia do Piauí,8172.49,5234.0,primeiro décimo,8172.49,1-10k,220277
57911,2020,BA,Umburanas,8172.13,5235.0,primeiro décimo,8172.13,1-10k,293245
56601,2020,CE,Barroquinha,8169.54,5236.0,primeiro décimo,8169.54,1-10k,230205
57749,2020,BA,Macaúbas,8169.24,5237.0,primeiro décimo,8169.24,1-10k,291980
57543,2020,BA,Baixa Grande,8157.3,5238.0,primeiro décimo,8157.3,1-10k,290260
56604,2020,CE,Bela Cruz,8152.92,5239.0,primeiro décimo,8152.92,1-10k,230230
57003,2020,PB,Dona Inês,8151.21,5240.0,primeiro décimo,8151.21,1-10k,250570
55798,2020,AM,Maraã,8150.3,5241.0,primeiro décimo,8150.3,1-10k,130280
58070,2020,MG,Caraí,8149.93,5242.0,primeiro décimo,8149.93,1-10k,311300
56196,2020,MA,Conceição do Lago-Açu,8146.21,5243.0,primeiro décimo,8146.21,1-10k,210355
56657,2020,CE,Ipueiras,8142.13,5244.0,primeiro décimo,8142.13,1-10k,230590
55880,2020,PA,Curuçá,8140.03,5245.0,primeiro décimo,8140.03,1-10k,150290
57225,2020,PE,Iguaracy,8133.91,5246.0,primeiro décimo,8133.91,1-10k,260690
57236,2020,PE,Itaquitinga,8133.84,5247.0,primeiro décimo,8133.84,1-10k,260780
55810,2020,AM,São Gabriel da Cachoeira,8133.7,5248.0,primeiro décimo,8133.7,1-10k,130380
55927,2020,PA,Peixe-Boi,8133.0,5249.0,primeiro décimo,8133.0,1-10k,150560
56168,2020,MA,Bom Jardim,8125.85,5250.0,primeiro décimo,8125.85,1-10k,210200
57212,2020,PE,Flores,8125.68,5251.0,primeiro décimo,8125.68,1-10k,260560
56374,2020,PI,Batalha,8122.58,5252.0,primeiro décimo,8122.58,1-10k,220150
56447,2020,PI,Ipiranga do Piauí,8121.33,5253.0,primeiro décimo,8121.33,1-10k,220480
55935,2020,PA,Quatipuru,8115.73,5254.0,primeiro décimo,8115.73,1-10k,150611
56678,2020,CE,Madalena,8115.58,5255.0,primeiro décimo,8115.58,1-10k,230763
57312,2020,PE,Solidão,8114.67,5256.0,primeiro décimo,8114.67,1-10k,261440
56491,2020,PI,Novo Oriente do Piauí,8112.51,5257.0,primeiro décimo,8112.51,1-10k,220690
56281,2020,MA,Poção de Pedras,8111.82,5258.0,primeiro décimo,8111.82,1-10k,210890
56638,2020,CE,Graça,8107.93,5259.0,primeiro décimo,8107.93,1-10k,230465
57289,2020,PE,Sanharó,8097.4,5260.0,primeiro décimo,8097.4,1-10k,261240
56590,2020,CE,Ararendá,8097.17,5261.0,primeiro décimo,8097.17,1-10k,230125
57000,2020,PB,Desterro,8094.04,5262.0,primeiro décimo,8094.04,1-10k,250540
55791,2020,AM,Juruá,8093.56,5263.0,primeiro décimo,8093.56,1-10k,130220
56279,2020,MA,Pio XII,8089.0,5264.0,primeiro décimo,8089.0,1-10k,210870
57161,2020,PE,Araçoiaba,8086.51,5265.0,primeiro décimo,8086.51,1-10k,260105
56723,2020,CE,Quiterianópolis,8083.4,5266.0,primeiro décimo,8083.4,1-10k,231126
56516,2020,PI,Porto,8081.11,5267.0,primeiro décimo,8081.11,1-10k,220850
57770,2020,BA,Mirante,8080.06,5268.0,primeiro décimo,8080.06,1-10k,292145
57779,2020,BA,Muniz Ferreira,8077.5,5269.0,primeiro décimo,8077.5,1-10k,292220
55939,2020,PA,Rurópolis,8069.92,5270.0,primeiro décimo,8069.92,1-10k,150619
56818,2020,RN,Januário Cicco,8069.88,5271.0,primeiro décimo,8069.88,1-10k,240530
57545,2020,BA,Barra,8064.19,5272.0,primeiro décimo,8064.19,1-10k,290270
57810,2020,BA,Pilão Arcado,8062.91,5273.0,primeiro décimo,8062.91,1-10k,292440
58502,2020,MG,Pedras de Maria da Cruz,8060.72,5274.0,primeiro décimo,8060.72,1-10k,314915
58178,2020,MG,Divisópolis,8055.14,5275.0,primeiro décimo,8055.14,1-10k,312245
56205,2020,MA,Fernando Falcão,8051.5,5276.0,primeiro décimo,8051.5,1-10k,210408
56385,2020,PI,Boqueirão do Piauí,8038.99,5277.0,primeiro décimo,8038.99,1-10k,220194
55941,2020,PA,Salvaterra,8037.37,5278.0,primeiro décimo,8037.37,1-10k,150630
57158,2020,PE,Altinho,8037.01,5279.0,primeiro décimo,8037.01,1-10k,260080
56754,2020,CE,Umirim,8030.88,5280.0,primeiro décimo,8030.88,1-10k,231375
56235,2020,MA,Lago Verde,8022.93,5281.0,primeiro décimo,8022.93,1-10k,210590
56139,2020,MA,Aldeias Altas,8018.87,5282.0,primeiro décimo,8018.87,1-10k,210030
56267,2020,MA,Parnarama,8016.17,5283.0,primeiro décimo,8016.17,1-10k,210780
57226,2020,PE,Inajá,8010.55,5284.0,primeiro décimo,8010.55,1-10k,260700
56145,2020,MA,Amarante do Maranhão,8010.3,5285.0,primeiro décimo,8010.3,1-10k,210060
56695,2020,CE,Mucambo,8005.56,5286.0,primeiro décimo,8005.56,1-10k,230900
58016,2020,MG,Bonito de Minas,8001.93,5287.0,primeiro décimo,8001.93,1-10k,310825
58269,2020,MG,Icaraí de Minas,8001.86,5288.0,primeiro décimo,8001.86,1-10k,313005
57740,2020,BA,Lamarão,7993.46,5289.0,primeiro décimo,7993.46,1-10k,291910
57112,2020,PB,São José de Caiana,7992.42,5290.0,primeiro décimo,7992.42,1-10k,251430
57269,2020,PE,Passira,7987.84,5291.0,primeiro décimo,7987.84,1-10k,261050
57179,2020,PE,Buíque,7978.88,5292.0,primeiro décimo,7978.88,1-10k,260280
57643,2020,BA,Filadélfia,7978.22,5293.0,primeiro décimo,7978.22,1-10k,291085
56639,2020,CE,Granja,7976.43,5294.0,primeiro décimo,7976.43,1-10k,230470
56266,2020,MA,Paraibano,7975.57,5295.0,primeiro décimo,7975.57,1-10k,210770
57842,2020,BA,Rio do Pires,7965.2,5296.0,primeiro décimo,7965.2,1-10k,292690
57760,2020,BA,Maragogipe,7964.79,5297.0,primeiro décimo,7964.79,1-10k,292060
56939,2020,PB,Arara,7960.65,5298.0,primeiro décimo,7960.65,1-10k,250090
57747,2020,BA,Macajuba,7958.62,5299.0,primeiro décimo,7958.62,1-10k,291960
55768,2020,AM,Benjamin Constant,7951.34,5300.0,primeiro décimo,7951.34,1-10k,130060
57859,2020,BA,Santa Terezinha,7947.88,5301.0,primeiro décimo,7947.88,1-10k,292850
57887,2020,BA,Serrolândia,7946.89,5302.0,primeiro décimo,7946.89,1-10k,293060
56664,2020,CE,Itapiúna,7944.2,5303.0,primeiro décimo,7944.2,1-10k,230650
56161,2020,MA,Barreirinhas,7938.48,5304.0,primeiro décimo,7938.48,1-10k,210170
57311,2020,PE,Moreilândia,7938.14,5305.0,primeiro décimo,7938.14,1-10k,261430
56431,2020,PI,Fartura do Piauí,7914.85,5306.0,primeiro décimo,7914.85,1-10k,220375
56368,2020,PI,Avelino Lopes,7913.71,5307.0,primeiro décimo,7913.71,1-10k,220110
55943,2020,PA,Santa Cruz do Arari,7913.19,5308.0,primeiro décimo,7913.19,1-10k,150640
57826,2020,BA,Presidente Jânio Quadros,7907.83,5309.0,primeiro décimo,7907.83,1-10k,292570
57589,2020,BA,Candeal,7906.2,5310.0,primeiro décimo,7906.2,1-10k,290640
57038,2020,PB,Manaíra,7905.3,5311.0,primeiro décimo,7905.3,1-10k,250900
