tipo_matriz;cod_ibge;classe_conta;conta_contabil;poder_orgao;financeiro_permanente;ano_fonte_recursos;fonte_recursos;exercicio;mes_referencia;divida_consolidada;data_referencia;entrada_msc;valor;natureza_conta;tipo_valor;complemento_fonte
MSCE;32;2;218919800;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2656;1158169.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;2.0;22110000;2020;12;;2020-12-31T03:00:00Z;2658;5000.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2660;60.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12140000;2020;12;;2020-12-31T03:00:00Z;2662;130.74;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12140000;2020;12;;2020-12-31T03:00:00Z;2664;6.86;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;14300000;2020;12;;2020-12-31T03:00:00Z;2666;3083.91;C;ending_balance;
MSCE;32;2;218919800;20211;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2668;11394.9;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2670;40.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2672;4088525.37;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2674;12897284.5;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12900000;2020;12;;2020-12-31T03:00:00Z;2676;2275310.8;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12140000;2020;12;;2020-12-31T03:00:00Z;2678;27823651.37;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12142100;2020;12;;2020-12-31T03:00:00Z;2680;2041056.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;2.0;22140000;2020;12;;2020-12-31T03:00:00Z;2682;1966500.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2684;72913.98;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;11110000;2020;12;;2020-12-31T03:00:00Z;2686;30000.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2688;33210593.87;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2690;1508665.09;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12140000;2020;12;;2020-12-31T03:00:00Z;2692;2386873.64;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12140000;2020;12;;2020-12-31T03:00:00Z;2694;79002.53;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;2.0;20010000;2020;12;;2020-12-31T03:00:00Z;2696;8086.71;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2698;323022.63;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2700;132256.99;C;ending_balance;
MSCE;32;2;218919800;10112;2.0;1.0;19790000;2020;12;;2020-12-31T03:00:00Z;2702;1808660.17;C;ending_balance;
MSCE;32;2;218919800;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2704;9202421.76;C;ending_balance;
MSCE;32;2;218919800;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2706;267955.41;C;ending_balance;
MSCE;32;2;218919800;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2708;438164.42;C;ending_balance;
MSCE;32;2;218919800;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2710;17587.41;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;;;2020;12;;2020-12-31T03:00:00Z;2712;1111.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;;;2020;12;;2020-12-31T03:00:00Z;2714;383.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;;;2020;12;;2020-12-31T03:00:00Z;2716;6666629.91;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2718;5752765.68;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;2.0;22900000;2020;12;;2020-12-31T03:00:00Z;2720;832.0;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;2.0;22110000;2020;12;;2020-12-31T03:00:00Z;2722;36987.21;C;ending_balance;
MSCE;32;2;218919800;10111;;;;2020;12;;2020-12-31T03:00:00Z;2724;361452.52;C;ending_balance;
MSCE;32;2;218919800;30390;;;;2020;12;;2020-12-31T03:00:00Z;2726;370924.49;C;ending_balance;
MSCE;32;2;218919800;50511;;;;2020;12;;2020-12-31T03:00:00Z;2728;134165.17;C;ending_balance;
MSCE;32;2;218919800;10111;;;;2020;12;;2020-12-31T03:00:00Z;2730;917716.67;C;ending_balance;
MSCE;32;2;218919800;20211;1.0;;;2020;12;;2020-12-31T03:00:00Z;2732;1072777.5;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2734;8714.4;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2736;201216.64;C;ending_balance;
MSCE;32;2;218919800;10111;1.0;2.0;29900000;2020;12;;2020-12-31T03:00:00Z;2738;8561.43;C;ending_balance;
MSCE;32;2;218919800;10111;;;;2020;12;;2020-12-31T03:00:00Z;2740;1078250.06;C;ending_balance;
MSCE;32;2;218919800;10111;;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2742;1066627.29;C;ending_balance;
MSCE;32;2;218920000;10111;1.0;1.0;12140000;2020;12;;2020-12-31T03:00:00Z;2744;22801.31;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2746;9962.97;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2748;0.09;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2750;4519.02;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2752;1366.41;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2754;85755.41;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2756;889191.56;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2758;431.66;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2760;2497329.37;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2762;283.13;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2764;63110.07;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;13900000;2020;12;;2020-12-31T03:00:00Z;2766;68.22;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;13900000;2020;12;;2020-12-31T03:00:00Z;2768;2131.89;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;13900000;2020;12;;2020-12-31T03:00:00Z;2770;58422.56;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2772;12058.87;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2774;31909.69;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2776;147903.08;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2778;2718906.89;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19400000;2020;12;;2020-12-31T03:00:00Z;2780;11843.34;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;10900000;2020;12;;2020-12-31T03:00:00Z;2782;1099394.01;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2784;612990.48;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2786;203925.52;C;ending_balance;
MSCE;32;2;218920000;10111;;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2788;2627.96;C;ending_balance;
MSCE;32;2;218920000;10111;;;;2020;12;;2020-12-31T03:00:00Z;2790;27362.06;C;ending_balance;
MSCE;32;2;218920000;10112;;;;2020;12;;2020-12-31T03:00:00Z;2792;98725.36;C;ending_balance;
MSCE;32;2;218930000;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2794;267200.0;C;ending_balance;
MSCE;32;2;218930000;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2796;465353.49;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2798;17400.0;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;11110000;2020;12;;2020-12-31T03:00:00Z;2800;2804636.0;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2802;196836.45;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;15300000;2020;12;;2020-12-31T03:00:00Z;2804;537685.39;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;11130000;2020;12;;2020-12-31T03:00:00Z;2806;228945.45;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;2.0;20010000;2020;12;;2020-12-31T03:00:00Z;2808;1314574.03;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;2.0;25300000;2020;12;;2020-12-31T03:00:00Z;2810;2717554.06;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;2.0;21200000;2020;12;;2020-12-31T03:00:00Z;2812;4967768.22;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;2.0;20900000;2020;12;;2020-12-31T03:00:00Z;2814;150000.0;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2816;113052.41;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;10010000;2020;12;;2020-12-31T03:00:00Z;2818;1644596.01;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;12110000;2020;12;;2020-12-31T03:00:00Z;2820;75642.13;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;1.0;19900000;2020;12;;2020-12-31T03:00:00Z;2822;60.0;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;2.0;20010000;2020;12;;2020-12-31T03:00:00Z;2824;25584644.86;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;2.0;21110000;2020;12;;2020-12-31T03:00:00Z;2826;500000.0;C;ending_balance;
MSCE;32;2;218950000;10111;1.0;2.0;22900000;2020;12;;2020-12-31T03:00:00Z;2828;245.41;C;ending_balance;
MSCE;32;2;221110100;20212;;;;2020;12;;2020-12-31T03:00:00Z;2830;3305277.17;C;ending_balance;
MSCE;32;2;221110100;30390;;;;2020;12;;2020-12-31T03:00:00Z;2832;6602271.88;C;ending_balance;
MSCE;32;2;221110100;50511;;;;2020;12;;2020-12-31T03:00:00Z;2834;125334379.38;C;ending_balance;
MSCE;32;2;221110403;10111;2.0;;;2020;12;;2020-12-31T03:00:00Z;2836;1507256.55;C;ending_balance;
MSCE;32;2;221419900;30390;;;;2020;12;;2020-12-31T03:00:00Z;2838;145705.54;C;ending_balance;
MSCE;32;2;221420100;50511;2.0;;;2020;12;;2020-12-31T03:00:00Z;2840;14039118.64;C;ending_balance;
MSCE;32;2;221420100;30390;2.0;;;2020;12;;2020-12-31T03:00:00Z;2842;2874721.78;C;ending_balance;
MSCE;32;2;222310198;10111;2.0;1.0;19790000;2020;12;;2020-12-31T03:00:00Z;2844;3648764036.95;C;ending_balance;
MSCE;32;2;222310198;10111;2.0;1.0;19200000;2020;12;;2020-12-31T03:00:00Z;2846;17429621.53;C;ending_balance;
MSCE;32;2;222310198;10111;2.0;1.0;19200000;2020;12;;2020-12-31T03:00:00Z;2848;73753302.17;C;ending_balance;
MSCE;32;2;222330000;10111;2.0;1.0;19790000;2020;12;;2020-12-31T03:00:00Z;2850;1438158617.05;C;ending_balance;
MSCE;32;2;222419800;10111;2.0;1.0;19790000;2020;12;;2020-12-31T03:00:00Z;2852;1336410417.67;C;ending_balance;
MSCE;32;2;222510302;10111;2.0;1.0;19790000;2020;12;1;2020-12-31T03:00:00Z;2854;1707423249.56;C;ending_balance;
MSCE;32;2;222510402;10111;2.0;1.0;19790000;2020;12;1;2020-12-31T03:00:00Z;2856;548632761.02;C;ending_balance;
MSCE;32;2;222610302;10111;2.0;1.0;19790000;2020;12;1;2020-12-31T03:00:00Z;2858;121500986.08;C;ending_balance;
MSCE;32;2;222610402;10111;2.0;1.0;19790000;2020;12;1;2020-12-31T03:00:00Z;2860;9292328.72;C;ending_balance;
MSCE;32;2;222810200;10111;2.0;1.0;19790000;2020;12;1;2020-12-31T03:00:00Z;2862;2256056010.58;D;ending_balance;
MSCE;32;2;222910200;10111;2.0;1.0;19790000;2020;12;1;2020-12-31T03:00:00Z;2864;130793314.8;D;ending_balance;
MSCE;32;2;221430200;10111;2.0;1.0;19790000;2020;12;;2020-12-31T03:00:00Z;2866;270432000.39;C;ending_balance;
MSCE;32;2;221430200;10111;2.0;1.0;19790000;2020;12;;2020-12-31T03:00:00Z;2868;201298449.51;C;ending_balance;
MSCE;32;2;221430200;10111;2.0;1.0;19790000;2020;12;;2020-12-31T03:00:00Z;2870;178428021.98;D;ending_balance;
MSCE;32;2;227110100;10111;2.0;;;2020;12;;2020-12-31T03:00:00Z;2872;2213312.08;C;ending_balance;
MSCE;32;2;227210101;10111;;;;2020;12;;2020-12-31T03:00:00Z;2874;9184757857.1;C;ending_balance;
MSCE;32;2;227210101;10112;;;;2020;12;;2020-12-31T03:00:00Z;2876;23869076166.0;C;ending_balance;
MSCE;32;2;227210103;10111;;;;2020;12;;2020-12-31T03:00:00Z;2878;778683247.76;D;ending_balance;
MSCE;32;2;227210103;10112;;;;2020;12;;2020-12-31T03:00:00Z;2880;840635555.0;D;ending_balance;
MSCE;32;2;227210104;10111;;;;2020;12;;2020-12-31T03:00:00Z;2882;185716327.23;D;ending_balance;
MSCE;32;2;227210104;10112;;;;2020;12;;2020-12-31T03:00:00Z;2884;129472431.63;D;ending_balance;
MSCE;32;2;227210105;10111;;;;2020;12;;2020-12-31T03:00:00Z;2886;878395.98;D;ending_balance;
MSCE;32;2;227210105;10112;;;;2020;12;;2020-12-31T03:00:00Z;2888;102877757.25;D;ending_balance;
MSCE;32;2;227210107;10111;;;;2020;12;;2020-12-31T03:00:00Z;2890;8187138444.9;D;ending_balance;
MSCE;32;2;227210107;10112;;;;2020;12;;2020-12-31T03:00:00Z;2892;22796090422.12;D;ending_balance;
MSCE;32;2;227210201;10111;;;;2020;12;;2020-12-31T03:00:00Z;2894;2496502968.33;C;ending_balance;
MSCE;32;2;227210201;10112;;;;2020;12;;2020-12-31T03:00:00Z;2896;8914262332.74;C;ending_balance;
MSCE;32;2;227210202;10112;;;;2020;12;;2020-12-31T03:00:00Z;2898;590213628.22;D;ending_balance;
MSCE;32;2;227210203;10111;;;;2020;12;;2020-12-31T03:00:00Z;2900;921337306.86;D;ending_balance;
MSCE;32;2;227210203;10112;;;;2020;12;;2020-12-31T03:00:00Z;2902;590213628.21;D;ending_balance;
MSCE;32;2;227210204;10111;;;;2020;12;;2020-12-31T03:00:00Z;2904;249650296.83;D;ending_balance;
MSCE;32;2;227210204;10112;;;;2020;12;;2020-12-31T03:00:00Z;2906;903118330.92;D;ending_balance;
MSCE;32;2;227210206;10111;;;;2020;12;;2020-12-31T03:00:00Z;2908;1325515364.64;D;ending_balance;
MSCE;32;2;227210206;10112;;;;2020;12;;2020-12-31T03:00:00Z;2910;6830716745.39;D;ending_balance;
MSCE;32;2;227210301;10112;;;;2020;12;;2020-12-31T03:00:00Z;2912;565794153.7;C;ending_balance;
MSCE;32;2;227210303;10112;;;;2020;12;;2020-12-31T03:00:00Z;2914;16657596.04;D;ending_balance;
MSCE;32;2;227210304;10112;;;;2020;12;;2020-12-31T03:00:00Z;2916;4730703.58;D;ending_balance;
MSCE;32;2;227210305;10112;;;;2020;12;;2020-12-31T03:00:00Z;2918;958925.93;D;ending_balance;
MSCE;32;2;227210401;10112;;;;2020;12;;2020-12-31T03:00:00Z;2920;5814701095.05;C;ending_balance;
MSCE;32;2;227210402;10112;;;;2020;12;;2020-12-31T03:00:00Z;2922;1804674732.46;D;ending_balance;
MSCE;32;2;227210403;10112;;;;2020;12;;2020-12-31T03:00:00Z;2924;2057446763.34;D;ending_balance;
MSCE;32;2;227419900;10111;2.0;;;2020;12;;2020-12-31T03:00:00Z;2926;144252837.97;C;ending_balance;
MSCE;32;2;227919900;10111;;;;2020;12;;2020-12-31T03:00:00Z;2928;816936526.28;C;ending_balance;
MSCE;32;2;227919900;20211;;;;2020;12;;2020-12-31T03:00:00Z;2930;69309438.7;C;ending_balance;
MSCE;32;2;227919900;10111;2.0;;;2020;12;;2020-12-31T03:00:00Z;2932;20384281.95;C;ending_balance;
MSCE;32;2;227919900;10111;2.0;;;2020;12;;2020-12-31T03:00:00Z;2934;176357.49;C;ending_balance;
MSCE;32;2;227950000;10111;2.0;;;2020;12;;2020-12-31T03:00:00Z;2936;76352966.65;C;ending_balance;
MSCE;32;2;231110000;10111;;;;2020;12;;2020-12-31T03:00:00Z;2938;240746330.0;C;ending_balance;
MSCE;32;2;231210000;10111;;;;2020;12;;2020-12-31T03:00:00Z;2940;3159580.0;C;ending_balance;
MSCE;32;2;232110000;10111;;;;2020;12;;2020-12-31T03:00:00Z;2942;308941.31;C;ending_balance;
MSCE;32;2;236110000;20211;;;;2020;12;;2020-12-31T03:00:00Z;2944;16485247.48;C;ending_balance;
MSCE;32;2;237110100;10111;;;;2020;12;;2020-12-31T03:00:00Z;2948;1381512526.91;C;ending_balance;
MSCE;32;2;237110100;10112;;;;2020;12;;2020-12-31T03:00:00Z;2952;1385794029.42;C;ending_balance;
MSCE;32;2;237110100;20211;;;;2020;12;;2020-12-31T03:00:00Z;2956;837332.24;C;ending_balance;
MSCE;32;2;237110100;20212;;;;2020;12;;2020-12-31T03:00:00Z;2960;10440826.06;C;ending_balance;
MSCE;32;2;237110100;30390;;;;2020;12;;2020-12-31T03:00:00Z;2964;7682181.1;D;ending_balance;
MSCE;32;2;237110100;50511;;;;2020;12;;2020-12-31T03:00:00Z;2968;55722613.86;C;ending_balance;
MSCE;32;2;237110100;60611;;;;2020;12;;2020-12-31T03:00:00Z;2972;1346859.89;C;ending_balance;
MSCE;32;2;237110200;10111;;;;2020;12;;2020-12-31T03:00:00Z;2974;14087531812.16;C;ending_balance;
MSCE;32;2;237110200;10112;;;;2020;12;;2020-12-31T03:00:00Z;2976;1306681255.22;C;ending_balance;
MSCE;32;2;237110200;20211;;;;2020;12;;2020-12-31T03:00:00Z;2978;17426756.34;C;ending_balance;
MSCE;32;2;237110200;20212;;;;2020;12;;2020-12-31T03:00:00Z;2980;100467934.02;C;ending_balance;
MSCE;32;2;237110200;30390;;;;2020;12;;2020-12-31T03:00:00Z;2982;459371722.01;C;ending_balance;
MSCE;32;2;237110200;50511;;;;2020;12;;2020-12-31T03:00:00Z;2984;52097161.72;C;ending_balance;
MSCE;32;2;237110200;60611;;;;2020;12;;2020-12-31T03:00:00Z;2986;24063595.35;C;ending_balance;
MSCE;32;2;237110300;10111;;;;2020;12;;2020-12-31T03:00:00Z;2988;130371.98;D;ending_balance;
MSCE;32;2;237110300;10111;;;;2020;12;;2020-12-31T03:00:00Z;2990;560871299.25;C;ending_balance;
MSCE;32;2;237110300;10112;;;;2020;12;;2020-12-31T03:00:00Z;2992;19595961.76;C;ending_balance;
MSCE;32;2;237110300;20211;;;;2020;12;;2020-12-31T03:00:00Z;2994;21731.19;D;ending_balance;
MSCE;32;2;237110300;20212;;;;2020;12;;2020-12-31T03:00:00Z;2996;6622372.58;C;ending_balance;
MSCE;32;2;237110300;30390;;;;2020;12;;2020-12-31T03:00:00Z;2998;858493.15;D;ending_balance;
MSCE;32;2;237110300;50511;;;;2020;12;;2020-12-31T03:00:00Z;3000;250923.03;D;ending_balance;
MSCE;32;2;237110300;60611;;;;2020;12;;2020-12-31T03:00:00Z;3002;38666.22;C;ending_balance;
MSCE;32;2;237110300;10111;;;;2020;12;;2020-12-31T03:00:00Z;3004;1.61;C;ending_balance;
MSCE;32;2;237120200;10112;;;;2020;12;;2020-12-31T03:00:00Z;3006;3036142.51;D;ending_balance;
MSCE;32;2;237120200;50511;;;;2020;12;;2020-12-31T03:00:00Z;3008;3036142.51;C;ending_balance;
MSCE;32;2;237120400;10111;;;;2020;12;;2020-12-31T03:00:00Z;3010;279186837.67;C;ending_balance;
MSCE;32;2;237130200;10111;;;;2020;12;;2020-12-31T03:00:00Z;3012;6382314.8;D;ending_balance;
MSCE;32;2;237130200;10112;;;;2020;12;;2020-12-31T03:00:00Z;3014;17826964.8;C;ending_balance;
MSCE;32;2;237210100;10111;;;;2020;12;;2020-12-31T03:00:00Z;3018;799971.16;D;ending_balance;
MSCE;32;2;237210200;10111;;;;2020;12;;2020-12-31T03:00:00Z;3020;11464098.64;C;ending_balance;
MSCE;32;2;237210300;10111;;;;2020;12;;2020-12-31T03:00:00Z;3022;1837.4;C;ending_balance;
MSCE;32;1;111110100;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;2;14543.49;D;ending_balance;
MSCE;32;1;111110100;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;4;500.0;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10010000;2021;12;;2021-12-31T03:00:00Z;6;3655782.95;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;14600000;2021;12;;2021-12-31T03:00:00Z;8;22123.7;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;15300000;2021;12;;2021-12-31T03:00:00Z;10;46778.23;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;15300000;2021;12;;2021-12-31T03:00:00Z;12;182.14;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19300000;2021;12;;2021-12-31T03:00:00Z;14;849806.97;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19300000;2021;12;;2021-12-31T03:00:00Z;16;0.4;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19900000;2021;12;;2021-12-31T03:00:00Z;18;1200.0;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;20;35150.0;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;22;717.75;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;24;13274.69;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;26;72.92;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;28;22869.32;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;30;1283.38;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;32;17784.82;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;13900000;2021;12;;2021-12-31T03:00:00Z;34;41654.41;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;36;15489.85;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19300000;2021;12;;2021-12-31T03:00:00Z;38;10.0;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19300000;2021;12;;2021-12-31T03:00:00Z;40;13575.0;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19300000;2021;12;;2021-12-31T03:00:00Z;42;261650.0;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19900000;2021;12;;2021-12-31T03:00:00Z;44;1612.21;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;14200000;2021;12;;2021-12-31T03:00:00Z;46;114052.77;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;48;750.0;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;50;61292.62;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;52;8661.14;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;54;33448.39;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;56;1187.64;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;58;25281.6;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;60;17833.93;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;62;83.86;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;10900000;2021;12;;2021-12-31T03:00:00Z;64;25589.99;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;12900000;2021;12;;2021-12-31T03:00:00Z;66;1433.34;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19900000;2021;12;;2021-12-31T03:00:00Z;68;531441.72;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19900000;2021;12;;2021-12-31T03:00:00Z;70;204535.92;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19900000;2021;12;;2021-12-31T03:00:00Z;72;112939.1;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19300000;2021;12;;2021-12-31T03:00:00Z;74;21.98;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;1.0;19400000;2021;12;;2021-12-31T03:00:00Z;76;28.54;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;2.0;20010000;2021;12;;2021-12-31T03:00:00Z;78;5832476.48;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;2.0;25300000;2021;12;;2021-12-31T03:00:00Z;80;430.22;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;2.0;29300000;2021;12;;2021-12-31T03:00:00Z;82;31.33;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;2.0;23900000;2021;12;;2021-12-31T03:00:00Z;84;1850.62;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;2.0;29400000;2021;12;;2021-12-31T03:00:00Z;86;43828.92;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;2.0;29300000;2021;12;;2021-12-31T03:00:00Z;88;3247.23;D;ending_balance;
MSCE;32;1;111110200;10111;1.0;2.0;29900000;2021;12;;2021-12-31T03:00:00Z;90;53847.8;D;ending_balance;
